observation_date,IPDNBS_19990805,IPDNBS_19990902,IPDNBS_19991112,IPDNBS_20000208,IPDNBS_20000307,IPDNBS_20000504,IPDNBS_20000808,IPDNBS_20001102,IPDNBS_20001206,IPDNBS_20010207,IPDNBS_20010508,IPDNBS_20010807,IPDNBS_20011107,IPDNBS_20020206,IPDNBS_20020507,IPDNBS_20020531,IPDNBS_20020809,IPDNBS_20021107,IPDNBS_20030206,IPDNBS_20030306,IPDNBS_20030501,IPDNBS_20030604,IPDNBS_20030807,IPDNBS_20031106,IPDNBS_20031203,IPDNBS_20040205,IPDNBS_20040506,IPDNBS_20040603,IPDNBS_20040810,IPDNBS_20041104,IPDNBS_20050203,IPDNBS_20050505,IPDNBS_20050809,IPDNBS_20051103,IPDNBS_20051206,IPDNBS_20060202,IPDNBS_20060307,IPDNBS_20060504,IPDNBS_20060601,IPDNBS_20060808,IPDNBS_20060906,IPDNBS_20061102,IPDNBS_20061205,IPDNBS_20070207,IPDNBS_20070306,IPDNBS_20070503,IPDNBS_20070606,IPDNBS_20070807,IPDNBS_20070906,IPDNBS_20071107,IPDNBS_20071205,IPDNBS_20080206,IPDNBS_20080305,IPDNBS_20080507,IPDNBS_20080604,IPDNBS_20080808,IPDNBS_20080904,IPDNBS_20081106,IPDNBS_20081203,IPDNBS_20090205,IPDNBS_20090305,IPDNBS_20090507,IPDNBS_20090604,IPDNBS_20090811,IPDNBS_20090902,IPDNBS_20091105,IPDNBS_20091203,IPDNBS_20100204,IPDNBS_20100304,IPDNBS_20100506,IPDNBS_20100603,IPDNBS_20100810,IPDNBS_20100902,IPDNBS_20101104,IPDNBS_20101201,IPDNBS_20110203,IPDNBS_20110303,IPDNBS_20110505,IPDNBS_20110602,IPDNBS_20110809,IPDNBS_20110901,IPDNBS_20111103,IPDNBS_20111130,IPDNBS_20120202,IPDNBS_20120307,IPDNBS_20120503,IPDNBS_20120606,IPDNBS_20120808,IPDNBS_20120905,IPDNBS_20121101,IPDNBS_20130207,IPDNBS_20130307,IPDNBS_20130502,IPDNBS_20130605,IPDNBS_20130816,IPDNBS_20130905,IPDNBS_20131114,IPDNBS_20131216,IPDNBS_20140206,IPDNBS_20140306,IPDNBS_20140507,IPDNBS_20140604,IPDNBS_20140808,IPDNBS_20140904,IPDNBS_20141106,IPDNBS_20141203,IPDNBS_20150205,IPDNBS_20150305,IPDNBS_20150506,IPDNBS_20150604,IPDNBS_20150811,IPDNBS_20150902,IPDNBS_20151105,IPDNBS_20151202,IPDNBS_20160204,IPDNBS_20160303,IPDNBS_20160504,IPDNBS_20160607,IPDNBS_20160809,IPDNBS_20160901,IPDNBS_20161103,IPDNBS_20161206,IPDNBS_20170202,IPDNBS_20170308,IPDNBS_20170504,IPDNBS_20170605,IPDNBS_20170809,IPDNBS_20170907,IPDNBS_20171102,IPDNBS_20171206,IPDNBS_20180201,IPDNBS_20180503,IPDNBS_20180606,IPDNBS_20180815,IPDNBS_20180906,IPDNBS_20181101,IPDNBS_20181206,IPDNBS_20190206,IPDNBS_20190307,IPDNBS_20190502,IPDNBS_20190606,IPDNBS_20190815,IPDNBS_20190905,IPDNBS_20191106,IPDNBS_20200206,IPDNBS_20200305
1992-07-01,100.1,100.1,100.0,100.0,100.0,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.158,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,80.344,80.344,80.344,80.344,80.344,80.344,80.344,80.344,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,80.436,76.01,76.01,75.501,75.501,75.501,75.501,75.501,75.501,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,75.397,72.179,72.179,72.179,72.179,72.179,72.179,72.179,72.179,72.179,72.179,72.179,72.179,72.179
1992-10-01,100.9,100.9,100.8,100.8,100.8,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.726,100.764,100.764,100.764,100.764,100.764,100.764,100.764,100.764,80.812,80.812,80.812,80.812,80.812,80.812,80.812,80.812,80.904,80.904,80.904,80.904,80.904,80.904,80.904,80.904,80.904,80.904,80.904,80.904,80.904,80.904,80.904,76.551,76.551,76.037,76.037,76.037,76.037,76.037,76.037,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,75.932,72.731,72.731,72.731,72.731,72.731,72.731,72.731,72.731,72.731,72.731,72.731,72.731,72.731
1993-01-01,101.8,101.8,101.8,101.8,101.8,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.471,101.359,101.359,101.359,101.359,101.359,101.359,101.359,101.359,81.289,81.289,81.289,81.289,81.289,81.289,81.289,81.289,81.381,81.381,81.381,81.381,81.381,81.381,81.381,81.381,81.381,81.381,81.381,81.381,81.381,81.381,81.381,77.044,77.044,76.528,76.528,76.528,76.528,76.528,76.528,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,76.421,73.237,73.237,73.237,73.237,73.237,73.237,73.237,73.237,73.237,73.237,73.237,73.237,73.237
1993-04-01,102.3,102.3,102.3,102.3,102.3,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.9,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.923,101.786,101.786,101.786,101.786,101.786,101.786,101.786,101.786,81.632,81.632,81.632,81.632,81.632,81.632,81.632,81.632,81.725,81.725,81.725,81.725,81.725,81.725,81.725,81.725,81.725,81.725,81.725,81.725,81.725,81.725,81.725,77.463,77.463,76.944,76.944,76.944,76.944,76.944,76.944,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,76.838,73.65,73.65,73.65,73.65,73.65,73.65,73.65,73.65,73.65,73.65,73.65,73.65,73.65
1993-07-01,102.6,102.6,102.8,102.8,102.8,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.331,102.196,102.196,102.196,102.196,102.196,102.196,102.196,102.196,81.961,81.961,81.961,81.961,81.961,81.961,81.961,81.961,82.054,82.054,82.054,82.054,82.054,82.054,82.054,82.054,82.054,82.054,82.054,82.054,82.054,82.054,82.054,77.891,77.891,77.37,77.37,77.37,77.37,77.37,77.37,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,77.262,73.865,73.865,73.865,73.865,73.865,73.865,73.865,73.865,73.865,73.865,73.865,73.865,73.865
1993-10-01,103.3,103.3,103.3,103.3,103.3,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.737,102.61,102.61,102.61,102.61,102.61,102.61,102.61,102.61,82.293,82.293,82.293,82.293,82.293,82.293,82.293,82.293,82.386,82.386,82.386,82.386,82.386,82.386,82.386,82.386,82.386,82.386,82.386,82.386,82.386,82.386,82.386,78.224,78.224,77.699,77.699,77.699,77.699,77.699,77.699,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,77.591,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271,74.271
1994-01-01,103.8,103.8,103.6,103.6,103.6,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,103.164,102.963,102.963,102.963,102.963,102.963,102.963,102.963,102.963,82.576,82.576,82.576,82.576,82.576,82.576,82.576,82.576,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,82.67,78.458,78.458,77.932,77.932,77.932,77.932,77.932,77.932,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,77.823,74.532,74.532,74.532,74.532,74.532,74.532,74.532,74.532,74.532,74.532,74.532,74.532,74.532
1994-04-01,104.5,104.5,104.1,104.1,104.1,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.6,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.615,103.474,103.474,103.474,103.474,103.474,103.474,103.474,103.474,82.986,82.986,82.986,82.986,82.986,82.986,82.986,82.986,83.08,83.08,83.08,83.08,83.08,83.08,83.08,83.08,83.08,83.08,83.08,83.08,83.08,83.08,83.08,78.861,78.861,78.332,78.332,78.332,78.332,78.332,78.332,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,78.222,74.876,74.876,74.876,74.876,74.876,74.876,74.876,74.876,74.876,74.876,74.876,74.876,74.876
1994-07-01,105.3,105.3,104.9,104.9,104.9,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.432,104.233,104.233,104.233,104.233,104.233,104.233,104.233,104.233,83.594,83.594,83.594,83.594,83.594,83.594,83.594,83.594,83.689,83.689,83.689,83.689,83.689,83.689,83.689,83.689,83.689,83.689,83.689,83.689,83.689,83.689,83.689,79.352,79.352,78.82,78.82,78.82,78.82,78.82,78.82,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,78.71,75.342,75.342,75.342,75.342,75.342,75.342,75.342,75.342,75.342,75.342,75.342,75.342,75.342
1994-10-01,106.0,106.0,105.3,105.3,105.3,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.8,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.812,104.626,104.626,104.626,104.626,104.626,104.626,104.626,104.626,83.909,83.909,83.909,83.909,83.909,83.909,83.909,83.909,84.005,84.005,84.005,84.005,84.005,84.005,84.005,84.005,84.005,84.005,84.005,84.005,84.005,84.005,84.005,79.68,79.68,79.146,79.146,79.146,79.146,79.146,79.146,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,79.034,75.733,75.733,75.733,75.733,75.733,75.733,75.733,75.733,75.733,75.733,75.733,75.733,75.733
1995-01-01,106.4,106.4,106.0,106.0,106.0,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.313,105.112,105.112,105.112,105.112,105.112,105.112,105.112,105.112,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.3,84.395,84.395,84.395,84.395,84.395,84.395,84.395,84.395,84.395,84.395,84.395,84.395,84.395,84.395,84.395,80.038,80.038,79.501,79.501,79.501,79.501,79.501,79.501,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,79.389,76.043,76.043,76.043,76.043,76.043,76.043,76.043,76.043,76.043,76.043,76.043,76.043,76.043
1995-04-01,106.9,106.9,106.4,106.4,106.4,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.697,105.567,105.567,105.567,105.567,105.567,105.567,105.567,105.567,84.665,84.665,84.665,84.665,84.665,84.665,84.665,84.665,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,80.385,80.385,79.846,79.846,79.846,79.846,79.846,79.846,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,79.733,76.366,76.366,76.366,76.366,76.366,76.366,76.366,76.366,76.366,76.366,76.366,76.366,76.366
1995-07-01,107.2,107.2,106.7,106.7,106.7,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.0,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,106.023,105.878,105.878,105.878,105.878,105.878,105.878,105.878,105.878,84.914,84.914,84.914,84.914,84.914,84.914,84.914,84.914,85.009,85.009,85.009,85.009,85.009,85.009,85.009,85.009,85.009,85.009,85.009,85.009,85.009,85.009,85.009,80.639,80.639,80.098,80.098,80.098,80.098,80.098,80.098,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,79.986,76.612,76.612,76.612,76.612,76.612,76.612,76.612,76.612,76.612,76.612,76.612,76.612,76.612
1995-10-01,107.4,107.4,106.9,106.9,106.9,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.2,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.243,106.129,106.129,106.129,106.129,106.129,106.129,106.129,106.129,85.115,85.115,85.115,85.115,85.115,85.115,85.115,85.115,85.212,85.212,85.212,85.212,85.212,85.212,85.212,85.212,85.212,85.212,85.212,85.212,85.212,85.212,85.212,80.838,80.838,80.297,80.297,80.297,80.297,80.297,80.297,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,80.183,76.797,76.797,76.797,76.797,76.797,76.797,76.797,76.797,76.797,76.797,76.797,76.797,76.797
1996-01-01,107.9,107.9,107.3,107.3,107.3,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.9,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.669,106.488,106.488,106.488,106.488,106.488,106.488,106.488,106.488,85.403,85.403,85.403,85.403,85.403,85.403,85.403,85.403,85.501,85.501,85.501,85.501,85.501,85.501,85.501,85.501,85.501,85.501,85.501,85.501,85.501,85.501,85.501,81.107,81.107,80.564,80.564,80.564,80.564,80.564,80.564,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,80.451,77.037,77.037,77.037,77.037,77.037,77.037,77.037,77.037,77.037,77.037,77.037,77.037,77.037
1996-04-01,108.2,108.2,107.6,107.6,107.6,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,107.039,106.883,106.883,106.883,106.883,106.883,106.883,106.883,106.883,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.72,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816,85.816,81.418,81.418,80.872,80.872,80.872,80.872,80.872,80.872,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,80.758,77.347,77.347,77.347,77.347,77.347,77.347,77.347,77.347,77.347,77.347,77.347,77.347,77.347
1996-07-01,108.6,108.6,107.9,107.9,107.9,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.7,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.453,107.297,107.297,107.297,107.297,107.297,107.297,107.297,107.297,86.052,86.052,86.052,86.052,86.052,86.052,86.052,86.052,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,86.15,81.69,81.69,81.143,81.143,81.143,81.143,81.143,81.143,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,81.028,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62,77.62
1996-10-01,109.2,109.2,108.4,108.4,108.4,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.97,107.853,107.853,107.853,107.853,107.853,107.853,107.853,107.853,86.498,86.498,86.498,86.498,86.498,86.498,86.498,86.498,86.596,86.596,86.596,86.596,86.596,86.596,86.596,86.596,86.596,86.596,86.596,86.596,86.596,86.596,86.596,82.074,82.074,81.523,81.523,81.523,81.523,81.523,81.523,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,81.408,78.019,78.019,78.019,78.019,78.019,78.019,78.019,78.019,78.019,78.019,78.019,78.019,78.019
1997-01-01,110.0,110.0,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.621,108.53,108.53,108.53,108.53,108.53,108.53,108.53,108.53,87.041,87.041,87.041,87.041,87.041,87.041,87.041,87.041,87.14,87.14,87.14,87.14,87.14,87.14,87.14,87.14,87.14,87.14,87.14,87.14,87.14,87.14,87.14,82.539,82.539,81.986,81.986,81.986,81.986,81.986,81.986,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,81.871,78.475,78.475,78.475,78.475,78.475,78.475,78.475,78.475,78.475,78.475,78.475,78.475,78.475
1997-04-01,110.4,110.4,109.6,109.6,109.6,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.7,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,109.016,108.986,108.986,108.986,108.986,108.986,108.986,108.986,108.986,87.407,87.407,87.407,87.407,87.407,87.407,87.407,87.407,87.506,87.506,87.506,87.506,87.506,87.506,87.506,87.506,87.506,87.506,87.506,87.506,87.506,87.506,87.506,82.894,82.894,82.339,82.339,82.339,82.339,82.339,82.339,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,82.223,78.738,78.738,78.738,78.738,78.738,78.738,78.738,78.738,78.738,78.738,78.738,78.738,78.738
