observation_date,COMPRNFB_19970311,COMPRNFB_19970507,COMPRNFB_19970618,COMPRNFB_19970812,COMPRNFB_19970909,COMPRNFB_19971113,COMPRNFB_19980210,COMPRNFB_19980310,COMPRNFB_19980507,COMPRNFB_19980604,COMPRNFB_19980811,COMPRNFB_19980903,COMPRNFB_19981110,COMPRNFB_19981203,COMPRNFB_19990209,COMPRNFB_19990309,COMPRNFB_19990511,COMPRNFB_19990805,COMPRNFB_19990902,COMPRNFB_19991112,COMPRNFB_20000208,COMPRNFB_20000307,COMPRNFB_20000504,COMPRNFB_20000808,COMPRNFB_20000906,COMPRNFB_20001102,COMPRNFB_20001206,COMPRNFB_20010207,COMPRNFB_20010306,COMPRNFB_20010508,COMPRNFB_20010807,COMPRNFB_20010905,COMPRNFB_20011107,COMPRNFB_20011206,COMPRNFB_20020206,COMPRNFB_20020307,COMPRNFB_20020507,COMPRNFB_20020531,COMPRNFB_20020809,COMPRNFB_20021107,COMPRNFB_20030206,COMPRNFB_20030306,COMPRNFB_20030501,COMPRNFB_20030807,COMPRNFB_20030904,COMPRNFB_20031106,COMPRNFB_20040205,COMPRNFB_20040304,COMPRNFB_20040506,COMPRNFB_20040603,COMPRNFB_20040810,COMPRNFB_20040902,COMPRNFB_20041013,COMPRNFB_20041104,COMPRNFB_20041207,COMPRNFB_20050203,COMPRNFB_20050303,COMPRNFB_20050505,COMPRNFB_20050602,COMPRNFB_20050809,COMPRNFB_20050907,COMPRNFB_20051103,COMPRNFB_20051206,COMPRNFB_20060202,COMPRNFB_20060307,COMPRNFB_20060504,COMPRNFB_20060601,COMPRNFB_20060808,COMPRNFB_20060906,COMPRNFB_20061102,COMPRNFB_20061205,COMPRNFB_20070207,COMPRNFB_20070306,COMPRNFB_20070503,COMPRNFB_20070606,COMPRNFB_20070807,COMPRNFB_20070906,COMPRNFB_20071107,COMPRNFB_20071205,COMPRNFB_20080206,COMPRNFB_20080305,COMPRNFB_20080507,COMPRNFB_20080604,COMPRNFB_20080808,COMPRNFB_20080904,COMPRNFB_20081106,COMPRNFB_20081203,COMPRNFB_20090205,COMPRNFB_20090305,COMPRNFB_20090507,COMPRNFB_20090604,COMPRNFB_20090811,COMPRNFB_20090902,COMPRNFB_20091105,COMPRNFB_20091203,COMPRNFB_20100204,COMPRNFB_20100304,COMPRNFB_20100506,COMPRNFB_20100603,COMPRNFB_20100810,COMPRNFB_20100902,COMPRNFB_20101104,COMPRNFB_20101201,COMPRNFB_20110203,COMPRNFB_20110303,COMPRNFB_20110505,COMPRNFB_20110602,COMPRNFB_20110809,COMPRNFB_20110901,COMPRNFB_20111103,COMPRNFB_20111130,COMPRNFB_20120202,COMPRNFB_20120307,COMPRNFB_20120503,COMPRNFB_20120606,COMPRNFB_20120808,COMPRNFB_20120905,COMPRNFB_20121101,COMPRNFB_20121205,COMPRNFB_20130207,COMPRNFB_20130307,COMPRNFB_20130502,COMPRNFB_20130605,COMPRNFB_20130816,COMPRNFB_20130905,COMPRNFB_20131114,COMPRNFB_20131216,COMPRNFB_20140206,COMPRNFB_20140306,COMPRNFB_20140507,COMPRNFB_20140604,COMPRNFB_20140808,COMPRNFB_20140904,COMPRNFB_20141106,COMPRNFB_20141203,COMPRNFB_20150205,COMPRNFB_20150305,COMPRNFB_20150506,COMPRNFB_20150604,COMPRNFB_20150811,COMPRNFB_20150902,COMPRNFB_20151105,COMPRNFB_20151202,COMPRNFB_20160204,COMPRNFB_20160303,COMPRNFB_20160504,COMPRNFB_20160607,COMPRNFB_20160809,COMPRNFB_20160901,COMPRNFB_20161103,COMPRNFB_20161206,COMPRNFB_20170202,COMPRNFB_20170308,COMPRNFB_20170504,COMPRNFB_20170605,COMPRNFB_20170809,COMPRNFB_20170907,COMPRNFB_20171102,COMPRNFB_20171206,COMPRNFB_20180201,COMPRNFB_20180307,COMPRNFB_20180503,COMPRNFB_20180606,COMPRNFB_20180815,COMPRNFB_20180906,COMPRNFB_20181101,COMPRNFB_20181206,COMPRNFB_20190206,COMPRNFB_20190307,COMPRNFB_20190502,COMPRNFB_20190606,COMPRNFB_20190815,COMPRNFB_20190905,COMPRNFB_20191106,COMPRNFB_20191210,COMPRNFB_20200206,COMPRNFB_20200305,COMPRNFB_20200507,COMPRNFB_20200604
2003-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.6,113.7,113.2,113.8,114.2,114.2,114.2,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.5,116.5,116.5,116.538,116.538,116.514,116.573,116.573,116.96,116.96,116.96,116.96,116.96,116.945,116.947,116.947,116.948,116.948,116.948,116.948,116.948,116.943,117.107,117.107,117.107,117.107,117.107,117.107,117.107,117.107,117.107,117.107,117.886,117.886,117.886,117.886,117.886,117.886,117.886,117.886,98.812,98.812,98.812,98.812,98.812,98.812,98.812,98.812,98.817,98.817,98.817,98.817,98.817,98.817,98.817,98.817,98.817,98.817,98.817,98.817,98.817,98.702,98.702,98.702,95.403,95.403,95.403,95.403,95.403,95.466,95.466,95.466,95.466,95.466,95.466,95.466,95.466,95.464,95.489,95.489,95.489,95.489,95.489,95.489,95.489,95.504,95.504,95.504,95.574,95.574,95.574,95.574,95.574,95.519,95.531,95.531,95.531,95.531,95.531,95.531,95.531,95.529,95.529,95.529,95.752,95.752,95.752,95.752,95.752,95.749,95.749,95.749,95.663,95.663,95.663,95.663,95.663,95.662,95.662,95.662
2003-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4,114.1,114.5,114.9,114.9,117.1,117.1,117.1,117.1,117.1,117.1,117.0,117.1,117.1,117.4,117.4,117.4,117.376,117.376,117.326,117.296,117.296,117.793,117.793,117.793,117.793,117.793,117.781,117.789,117.789,117.788,117.788,117.788,117.788,117.788,117.766,117.762,117.762,117.762,117.762,117.762,117.762,117.762,117.762,117.762,117.762,118.643,118.643,118.643,118.643,118.643,118.643,118.643,118.643,99.433,99.433,99.433,99.433,99.433,99.433,99.433,99.433,99.438,99.438,99.438,99.438,99.438,99.438,99.438,99.438,99.438,99.438,99.438,99.438,99.438,99.351,99.351,99.351,96.099,96.099,96.099,96.099,96.099,96.156,96.156,96.156,96.157,96.157,96.157,96.157,96.157,96.155,96.18,96.18,96.18,96.18,96.18,96.18,96.18,96.202,96.202,96.202,96.273,96.273,96.273,96.273,96.273,96.219,96.244,96.244,96.244,96.244,96.244,96.244,96.244,96.242,96.242,96.242,96.472,96.472,96.472,96.472,96.472,96.473,96.473,96.473,96.347,96.347,96.347,96.347,96.347,96.362,96.362,96.362
2003-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.2,114.9,115.4,115.9,118.2,118.2,118.2,118.2,118.2,118.2,118.0,118.0,118.0,117.9,117.9,117.9,117.908,117.908,117.866,117.778,117.778,118.409,118.409,118.409,118.409,118.409,118.412,118.438,118.438,118.432,118.432,118.432,118.432,118.432,118.481,118.333,118.333,118.333,118.333,118.333,118.333,118.333,118.333,118.333,118.333,119.192,119.192,119.192,119.192,119.192,119.192,119.192,119.192,99.882,99.882,99.882,99.882,99.882,99.882,99.882,99.882,99.886,99.886,99.886,99.886,99.886,99.886,99.886,99.886,99.886,99.886,99.886,99.886,99.886,99.775,99.775,99.775,97.029,97.029,97.029,97.029,97.029,97.088,97.088,97.088,97.088,97.088,97.088,97.088,97.088,97.087,97.113,97.113,97.113,97.113,97.113,97.113,97.113,97.134,97.134,97.134,97.205,97.205,97.205,97.205,97.205,97.165,97.166,97.166,97.166,97.166,97.166,97.166,97.166,97.177,97.177,97.177,97.419,97.419,97.419,97.419,97.419,97.429,97.429,97.429,97.33,97.33,97.33,97.33,97.33,97.331,97.331,97.331
2004-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.5,116.1,118.3,117.7,117.7,117.7,117.7,117.7,117.6,117.5,117.4,117.8,117.8,117.8,117.775,117.775,117.73,117.73,117.73,117.752,117.752,117.752,117.752,117.752,117.762,117.81,117.81,117.36,117.36,117.36,117.36,117.36,117.403,117.308,117.308,117.308,117.308,117.308,117.308,117.308,117.286,117.272,117.272,117.621,117.621,117.621,117.621,117.621,117.621,117.621,117.621,98.555,98.555,98.555,98.555,98.555,98.555,98.555,98.555,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.558,98.473,98.473,98.473,96.066,96.066,96.066,96.066,96.066,96.116,96.116,96.116,96.116,96.116,96.116,96.116,96.116,96.116,96.13,96.13,96.13,96.13,96.13,96.13,96.13,96.146,96.146,96.146,96.216,96.216,96.216,96.216,96.216,96.202,96.225,96.225,96.225,96.225,96.225,96.225,96.225,96.227,96.227,96.227,96.432,96.432,96.432,96.432,96.432,96.426,96.426,96.426,96.325,96.325,96.325,96.325,96.325,96.334,96.334,96.334
2004-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.3,117.6,117.6,117.8,118.0,118.0,118.0,117.9,117.9,117.6,117.6,117.6,117.576,117.576,117.62,117.72,117.72,117.645,117.645,117.645,117.645,117.645,117.631,117.646,117.646,117.676,117.676,117.676,117.676,117.676,117.66,117.846,117.846,117.846,117.846,117.846,117.846,117.846,117.886,117.886,117.886,118.393,118.393,118.393,118.393,118.393,118.393,118.393,118.393,99.19,99.19,99.19,99.19,99.19,99.19,99.19,99.19,99.193,99.193,99.193,99.193,99.193,99.193,99.193,99.193,99.193,99.193,99.193,99.193,99.193,99.127,99.127,99.127,97.208,97.208,97.208,97.208,97.208,97.26,97.26,97.26,97.26,97.26,97.26,97.26,97.26,97.26,97.264,97.264,97.264,97.264,97.264,97.264,97.264,97.281,97.281,97.281,97.352,97.352,97.352,97.352,97.352,97.285,97.297,97.297,97.297,97.297,97.297,97.297,97.297,97.305,97.305,97.305,97.538,97.538,97.538,97.538,97.538,97.531,97.531,97.531,97.417,97.417,97.417,97.417,97.417,97.443,97.443,97.443
2004-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.3,118.5,118.5,119.1,119.0,119.0,118.8,118.8,118.8,118.84,118.84,118.919,118.876,118.876,118.322,118.322,118.322,118.322,118.322,118.275,118.268,118.268,118.52,118.52,118.52,118.52,118.52,118.575,118.582,118.582,118.582,118.582,118.582,118.582,118.582,118.728,118.771,118.771,119.494,119.494,119.494,119.494,119.494,119.494,119.494,119.494,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.103,100.103,100.103,100.103,100.103,100.103,100.103,100.103,100.103,100.103,100.103,100.103,100.103,99.938,99.938,99.938,98.207,98.207,98.207,98.207,98.207,98.263,98.263,98.263,98.263,98.263,98.263,98.263,98.263,98.262,98.289,98.289,98.289,98.289,98.289,98.289,98.289,98.316,98.316,98.316,98.388,98.388,98.388,98.388,98.388,98.339,98.374,98.374,98.374,98.374,98.374,98.374,98.374,98.391,98.391,98.391,98.631,98.631,98.631,98.631,98.631,98.646,98.646,98.646,98.537,98.537,98.537,98.537,98.537,98.554,98.554,98.554
2004-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.4,119.0,119.1,120.8,120.7,120.7,120.7,120.698,120.698,120.735,120.706,120.706,118.912,118.912,118.912,118.912,118.912,118.864,118.837,118.837,119.026,119.026,119.026,119.026,119.026,119.055,118.895,118.895,118.895,118.895,118.895,118.895,118.895,118.909,118.895,118.895,119.174,119.174,119.174,119.174,119.174,119.174,119.174,119.174,99.821,99.821,99.821,99.821,99.821,99.821,99.821,99.821,99.822,99.822,99.822,99.822,99.822,99.822,99.822,99.822,99.822,99.822,99.822,99.822,99.822,99.796,99.796,99.796,97.584,97.584,97.584,97.584,97.584,97.637,97.637,97.637,97.637,97.637,97.637,97.637,97.637,97.639,97.666,97.666,97.666,97.666,97.666,97.666,97.666,97.683,97.683,97.683,97.754,97.754,97.754,97.754,97.754,97.723,97.746,97.746,97.746,97.746,97.746,97.746,97.746,97.756,97.756,97.756,97.995,97.995,97.995,97.995,97.995,98.014,98.014,98.014,97.907,97.907,97.907,97.907,97.907,97.913,97.913,97.913
2005-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.8,122.0,122.0,121.6,121.6,121.609,121.609,121.689,121.663,121.663,119.48,119.48,119.48,119.48,119.48,119.542,119.619,119.619,119.501,119.501,119.501,119.501,119.501,119.471,119.377,119.377,119.182,119.19,119.19,119.19,119.19,119.073,118.989,118.989,119.498,119.498,119.498,119.498,119.498,119.526,119.568,119.568,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.139,100.159,100.159,100.159,97.875,97.875,97.875,97.875,97.875,97.922,97.922,97.922,97.922,97.922,97.922,97.922,97.922,97.922,97.949,97.949,97.949,97.949,97.949,97.949,97.949,97.963,97.963,97.963,98.034,98.034,98.034,98.034,98.034,98.016,98.005,98.005,98.005,98.005,98.005,98.005,98.005,98.012,98.012,98.012,98.228,98.228,98.228,98.228,98.228,98.22,98.22,98.22,98.11,98.11,98.11,98.11,98.11,98.106,98.106,98.106
2005-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.8,121.7,121.6,120.641,120.641,120.852,120.939,120.939,118.863,118.863,118.863,118.863,118.863,118.705,118.735,118.735,118.788,118.788,118.788,118.788,118.788,118.781,118.968,118.968,118.9,118.913,118.913,118.913,118.913,118.921,118.921,118.921,119.619,119.619,119.619,119.619,119.619,119.559,119.544,119.544,100.108,100.108,100.108,100.108,100.108,100.108,100.108,100.108,100.107,100.107,100.107,100.107,100.107,100.107,100.107,100.107,100.107,100.107,100.107,100.107,100.107,100.113,100.113,100.113,97.729,97.729,97.729,97.729,97.729,97.778,97.778,97.778,97.778,97.778,97.778,97.778,97.778,97.778,97.795,97.795,97.795,97.795,97.795,97.795,97.795,97.81,97.81,97.81,97.882,97.882,97.882,97.882,97.882,97.876,97.866,97.866,97.866,97.866,97.866,97.866,97.866,97.87,97.87,97.87,98.09,98.09,98.09,98.09,98.09,98.102,98.102,98.102,97.984,97.984,97.984,97.984,97.984,98.001,98.001,98.001
2005-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.1,120.229,120.339,120.956,120.933,120.933,119.51,119.51,119.51,119.51,119.51,119.084,119.099,119.099,118.847,118.847,118.847,118.847,118.847,118.858,118.851,118.851,118.865,118.88,118.88,118.88,118.88,118.851,118.947,118.947,119.542,119.542,119.542,119.542,119.542,119.545,119.462,119.462,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.025,100.01,100.01,100.01,97.465,97.465,97.465,97.465,97.465,97.511,97.511,97.511,97.511,97.511,97.511,97.511,97.511,97.509,97.526,97.526,97.526,97.526,97.526,97.526,97.526,97.551,97.551,97.551,97.622,97.622,97.622,97.622,97.622,97.609,97.61,97.61,97.61,97.61,97.61,97.61,97.61,97.611,97.611,97.611,97.845,97.845,97.845,97.845,97.845,97.855,97.855,97.855,97.746,97.746,97.746,97.746,97.746,97.759,97.759,97.759
2005-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.226,120.834,120.754,119.672,119.385,119.385,119.385,119.385,119.385,118.815,118.798,118.798,118.603,118.603,118.603,118.603,118.603,118.642,118.479,118.479,118.76,118.777,118.777,118.777,118.777,118.775,118.734,118.734,118.883,118.883,118.883,118.883,118.883,118.964,119.086,119.086,99.698,99.698,99.698,99.698,99.698,99.698,99.698,99.698,99.697,99.697,99.697,99.697,99.697,99.697,99.697,99.697,99.697,99.697,99.697,99.697,99.697,99.688,99.688,99.688,97.177,97.177,97.177,97.177,97.177,97.224,97.224,97.224,97.224,97.224,97.224,97.224,97.224,97.225,97.264,97.264,97.264,97.264,97.264,97.264,97.264,97.278,97.278,97.278,97.349,97.349,97.349,97.349,97.349,97.318,97.284,97.284,97.284,97.284,97.284,97.284,97.284,97.297,97.297,97.297,97.544,97.544,97.544,97.544,97.544,97.558,97.558,97.558,97.442,97.442,97.442,97.442,97.442,97.446,97.446,97.446
2006-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.813,120.615,120.76,122.635,122.635,122.635,122.635,121.952,121.864,121.864,120.085,120.085,120.085,120.085,120.085,120.044,119.911,119.911,119.737,119.756,119.756,119.756,119.756,119.55,119.468,119.468,119.896,119.896,119.896,119.896,119.896,119.922,120.004,120.004,100.458,100.458,100.458,100.458,100.458,100.496,100.473,100.473,100.472,100.472,100.472,100.472,100.472,100.472,100.472,100.472,100.472,100.472,100.472,100.472,100.472,100.575,100.575,100.575,98.708,98.708,98.708,98.708,98.708,98.747,98.747,98.747,98.747,98.747,98.747,98.747,98.747,98.747,98.776,98.776,98.776,98.776,98.776,98.776,98.776,98.785,98.785,98.785,98.857,98.857,98.857,98.857,98.857,98.802,98.813,98.813,98.813,98.813,98.813,98.813,98.813,98.82,98.82,98.82,99.031,99.031,99.031,99.031,99.031,99.019,99.019,99.019,98.89,98.89,98.89,98.89,98.89,98.882,98.882,98.882
2006-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.872,123.116,123.117,120.779,120.779,120.037,119.973,119.973,118.566,118.566,118.566,118.566,118.566,118.586,118.848,118.848,118.888,118.907,118.907,118.907,118.907,118.869,118.896,118.896,119.574,119.574,119.574,119.574,119.574,119.512,119.458,119.458,99.988,99.988,99.988,99.988,99.988,100.006,100.029,100.029,100.028,100.028,100.028,100.028,100.028,100.028,100.028,100.028,100.028,100.028,100.028,100.028,100.028,100.058,100.058,100.058,97.889,97.889,97.889,97.889,97.889,97.929,97.929,97.929,97.929,97.929,97.929,97.929,97.929,97.928,97.946,97.946,97.946,97.946,97.946,97.946,97.946,97.959,97.959,97.959,98.03,98.03,98.03,98.03,98.03,97.976,97.943,97.943,97.943,97.943,97.943,97.943,97.943,97.941,97.941,97.941,98.146,98.146,98.146,98.146,98.146,98.148,98.148,98.148,98.043,98.043,98.043,98.043,98.043,98.048,98.048,98.048
2006-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.347,120.67,120.821,119.308,119.211,119.211,118.02,118.02,118.02,118.02,118.02,118.087,118.106,118.106,118.292,118.307,118.307,118.307,118.307,118.359,118.451,118.451,118.879,118.879,118.879,118.879,118.879,118.871,118.804,118.804,99.43,99.43,99.43,99.43,99.43,99.392,99.381,99.381,99.379,99.379,99.379,99.379,99.379,99.379,99.379,99.379,99.379,99.379,99.379,99.379,99.379,99.351,99.351,99.351,97.046,97.046,97.046,97.046,97.046,97.097,97.097,97.097,97.097,97.097,97.097,97.097,97.097,97.095,97.124,97.124,97.124,97.124,97.124,97.124,97.124,97.147,97.147,97.147,97.218,97.218,97.218,97.218,97.218,97.156,97.167,97.167,97.167,97.167,97.167,97.167,97.167,97.183,97.183,97.183,97.391,97.391,97.391,97.391,97.391,97.402,97.402,97.402,97.294,97.294,97.294,97.294,97.294,97.302,97.302,97.302
2006-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.918,122.334,122.3,123.062,122.113,122.113,122.113,122.113,122.113,122.196,122.045,122.045,121.432,121.438,121.438,121.438,121.438,121.42,121.379,121.379,121.814,121.814,121.814,121.814,121.814,121.979,122.102,122.102,102.171,102.171,102.171,102.171,102.171,102.156,102.145,102.145,102.142,102.142,102.142,102.142,102.142,102.142,102.142,102.142,102.142,102.142,102.142,102.142,102.142,102.143,102.143,102.143,99.204,99.204,99.204,99.204,99.204,99.247,99.247,99.247,99.248,99.248,99.248,99.248,99.248,99.245,99.275,99.275,99.275,99.275,99.275,99.275,99.275,99.284,99.284,99.284,99.356,99.356,99.356,99.356,99.356,99.256,99.245,99.245,99.245,99.245,99.245,99.245,99.245,99.259,99.259,99.259,99.505,99.505,99.505,99.505,99.505,99.522,99.522,99.522,99.414,99.414,99.414,99.414,99.414,99.416,99.416,99.416
2007-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.845,122.755,122.056,122.706,122.706,122.706,122.706,123.118,122.847,122.847,121.809,121.808,121.808,121.808,121.808,121.572,121.477,121.477,122.066,122.066,122.066,122.066,122.066,122.114,122.195,122.195,102.12,102.12,102.12,102.12,102.12,102.127,102.139,102.139,102.134,102.134,102.134,102.134,102.134,102.104,102.082,102.082,102.082,102.082,102.082,102.082,102.082,102.093,102.093,102.093,100.65,100.65,100.65,100.65,100.65,100.702,100.702,100.702,100.702,100.702,100.702,100.702,100.702,100.702,100.709,100.709,100.709,100.709,100.709,100.709,100.709,100.725,100.725,100.725,100.802,100.802,100.802,100.802,100.802,100.694,100.706,100.706,100.706,100.706,100.706,100.706,100.706,100.708,100.708,100.708,100.953,100.953,100.953,100.953,100.953,100.971,100.971,100.971,100.855,100.855,100.855,100.855,100.855,100.864,100.864,100.864
2007-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.45,122.147,122.24,121.244,121.244,122.143,121.865,121.865,120.697,120.688,120.688,120.688,120.688,120.602,120.628,120.628,121.432,121.432,121.432,121.432,121.432,121.274,121.194,121.194,101.246,101.246,101.246,101.246,101.246,101.289,101.289,101.289,101.283,101.283,101.283,101.283,101.283,101.301,101.312,101.312,101.312,101.312,101.312,101.312,101.312,101.297,101.297,101.297,99.496,99.496,99.496,99.496,99.496,99.537,99.537,99.537,99.538,99.538,99.538,99.538,99.538,99.536,99.567,99.567,99.567,99.567,99.567,99.567,99.567,99.573,99.573,99.573,99.649,99.649,99.649,99.649,99.649,99.503,99.514,99.514,99.514,99.514,99.514,99.514,99.514,99.52,99.52,99.52,99.791,99.791,99.791,99.791,99.791,99.809,99.809,99.809,99.681,99.681,99.681,99.681,99.681,99.69,99.69,99.69
2007-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.07,121.94,121.859,122.316,122.041,122.041,120.852,120.841,120.841,120.841,120.841,121.074,121.22,121.22,121.535,121.535,121.535,121.535,121.535,121.465,121.36,121.36,101.398,101.398,101.398,101.398,101.398,101.357,101.335,101.335,101.33,101.33,101.33,101.33,101.33,101.368,101.379,101.379,101.379,101.379,101.379,101.379,101.379,101.336,101.336,101.336,99.198,99.198,99.198,99.198,99.198,99.232,99.232,99.232,99.232,99.232,99.232,99.232,99.232,99.232,99.263,99.263,99.263,99.263,99.263,99.263,99.263,99.275,99.275,99.275,99.347,99.347,99.347,99.347,99.347,99.263,99.253,99.253,99.253,99.253,99.253,99.253,99.253,99.262,99.262,99.262,99.561,99.561,99.561,99.561,99.561,99.541,99.541,99.541,99.44,99.44,99.44,99.44,99.44,99.439,99.439,99.439
2007-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.754,122.178,121.927,122.496,120.96,120.946,120.946,120.946,120.946,120.918,120.84,120.84,121.325,121.325,121.325,121.325,121.325,121.538,121.695,121.695,101.77,101.77,101.77,101.77,101.77,101.753,101.742,101.742,101.74,101.74,101.74,101.74,101.74,101.746,101.713,101.713,101.713,101.713,101.713,101.713,101.713,101.675,101.675,101.675,99.076,99.076,99.076,99.076,99.076,99.103,99.103,99.103,99.103,99.103,99.103,99.103,99.103,99.103,99.113,99.113,99.113,99.113,99.113,99.113,99.113,99.125,99.125,99.125,99.19,99.19,99.19,99.19,99.19,99.104,99.126,99.126,99.126,99.126,99.126,99.126,99.126,99.132,99.132,99.132,99.443,99.443,99.443,99.443,99.443,99.443,99.443,99.443,99.339,99.339,99.339,99.339,99.339,99.329,99.329,99.329
2008-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.949,122.679,121.213,120.811,120.811,120.811,120.811,120.75,120.598,120.598,120.481,120.481,120.481,120.481,120.481,120.515,120.618,120.618,101.768,101.768,101.768,101.768,101.768,101.762,101.784,101.784,102.098,102.098,102.098,102.098,102.098,102.05,102.061,102.061,102.06,102.06,102.06,102.06,102.06,102.052,102.041,102.041,98.956,98.956,98.956,98.956,98.956,98.988,98.988,98.988,98.988,98.988,98.988,98.988,98.988,98.989,99.02,99.02,99.02,99.02,99.02,99.02,99.02,99.027,99.027,99.027,99.081,99.081,99.081,99.081,99.081,99.046,99.046,99.046,99.046,99.046,99.046,99.046,99.046,99.046,99.046,99.046,99.335,99.335,99.335,99.335,99.335,99.322,99.322,99.322,99.21,99.21,99.21,99.21,99.21,99.224,99.224,99.224
2008-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.792,120.429,120.375,119.607,119.607,119.778,119.79,119.79,119.566,119.566,119.566,119.566,119.566,119.521,119.433,119.433,100.456,100.456,100.456,100.456,100.456,100.492,100.481,100.481,100.448,100.448,100.448,100.448,100.448,100.47,100.481,100.481,100.48,100.48,100.48,100.48,100.48,100.46,100.46,100.46,97.777,97.777,97.777,97.777,97.777,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.808,97.829,97.829,97.829,97.829,97.829,97.829,97.829,97.838,97.838,97.838,97.881,97.881,97.881,97.881,97.881,97.865,97.854,97.854,97.854,97.854,97.854,97.854,97.854,97.862,97.862,97.862,98.143,98.143,98.143,98.143,98.143,98.148,98.148,98.148,98.103,98.103,98.103,98.103,98.103,98.103,98.103,98.103
2008-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.789,118.873,118.898,119.5,119.669,119.669,119.098,119.098,119.098,119.098,119.098,119.48,119.332,119.332,99.806,99.806,99.806,99.806,99.806,99.71,99.689,99.689,99.753,99.753,99.753,99.753,99.753,99.748,99.769,99.769,99.769,99.769,99.769,99.769,99.769,99.689,99.709,99.709,97.118,97.118,97.118,97.118,97.118,97.154,97.154,97.154,97.155,97.155,97.155,97.155,97.155,97.153,97.175,97.175,97.175,97.175,97.175,97.175,97.175,97.189,97.189,97.189,97.224,97.224,97.224,97.224,97.224,97.211,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.225,97.225,97.225,97.512,97.512,97.512,97.512,97.512,97.518,97.518,97.518,97.531,97.531,97.531,97.531,97.531,97.546,97.546,97.546
