observation_date,HOANBS_19990805,HOANBS_19991112,HOANBS_20000208,HOANBS_20000504,HOANBS_20000808,HOANBS_20000906,HOANBS_20001102,HOANBS_20010207,HOANBS_20010306,HOANBS_20010508,HOANBS_20010605,HOANBS_20010807,HOANBS_20010905,HOANBS_20011107,HOANBS_20011206,HOANBS_20020206,HOANBS_20020507,HOANBS_20020531,HOANBS_20020809,HOANBS_20021107,HOANBS_20030206,HOANBS_20030501,HOANBS_20030807,HOANBS_20031106,HOANBS_20031203,HOANBS_20040205,HOANBS_20040304,HOANBS_20040506,HOANBS_20040603,HOANBS_20040810,HOANBS_20041104,HOANBS_20050203,HOANBS_20050303,HOANBS_20050505,HOANBS_20050602,HOANBS_20050809,HOANBS_20050907,HOANBS_20051103,HOANBS_20051206,HOANBS_20060202,HOANBS_20060307,HOANBS_20060504,HOANBS_20060601,HOANBS_20060808,HOANBS_20060906,HOANBS_20061102,HOANBS_20061205,HOANBS_20070207,HOANBS_20070306,HOANBS_20070503,HOANBS_20070606,HOANBS_20070807,HOANBS_20070906,HOANBS_20071107,HOANBS_20071205,HOANBS_20080206,HOANBS_20080305,HOANBS_20080507,HOANBS_20080604,HOANBS_20080808,HOANBS_20080904,HOANBS_20081106,HOANBS_20081203,HOANBS_20090205,HOANBS_20090305,HOANBS_20090507,HOANBS_20090604,HOANBS_20090811,HOANBS_20090902,HOANBS_20091105,HOANBS_20091203,HOANBS_20100204,HOANBS_20100304,HOANBS_20100506,HOANBS_20100603,HOANBS_20100810,HOANBS_20100902,HOANBS_20101104,HOANBS_20101201,HOANBS_20110203,HOANBS_20110303,HOANBS_20110505,HOANBS_20110602,HOANBS_20110809,HOANBS_20110901,HOANBS_20111103,HOANBS_20111130,HOANBS_20120202,HOANBS_20120307,HOANBS_20120503,HOANBS_20120606,HOANBS_20120808,HOANBS_20120905,HOANBS_20121101,HOANBS_20121205,HOANBS_20130207,HOANBS_20130307,HOANBS_20130502,HOANBS_20130605,HOANBS_20130816,HOANBS_20130905,HOANBS_20131114,HOANBS_20131216,HOANBS_20140206,HOANBS_20140306,HOANBS_20140507,HOANBS_20140604,HOANBS_20140808,HOANBS_20140904,HOANBS_20141106,HOANBS_20141203,HOANBS_20150205,HOANBS_20150305,HOANBS_20150506,HOANBS_20150604,HOANBS_20150811,HOANBS_20150902,HOANBS_20151105,HOANBS_20151202,HOANBS_20160204,HOANBS_20160303,HOANBS_20160504,HOANBS_20160607,HOANBS_20160809,HOANBS_20160901,HOANBS_20161103,HOANBS_20161206,HOANBS_20170202,HOANBS_20170308,HOANBS_20170504,HOANBS_20170605,HOANBS_20170809,HOANBS_20170907,HOANBS_20171102,HOANBS_20171206,HOANBS_20180201,HOANBS_20180307,HOANBS_20180503,HOANBS_20180606,HOANBS_20180815,HOANBS_20180906,HOANBS_20181101,HOANBS_20181206,HOANBS_20190206,HOANBS_20190307,HOANBS_20190502,HOANBS_20190606,HOANBS_20190815,HOANBS_20190905,HOANBS_20191106,HOANBS_20191210,HOANBS_20200206,HOANBS_20200305,HOANBS_20200507,HOANBS_20200604,HOANBS_20200814
2007-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.031,122.01,122.093,122.093,122.093,122.093,122.093,121.944,121.915,121.915,121.961,121.962,121.962,121.962,121.962,122.218,122.218,122.218,122.11,122.11,122.11,122.11,122.11,122.056,122.056,122.056,102.719,102.719,102.719,102.719,102.719,102.712,102.712,102.712,102.717,102.717,102.717,102.717,102.717,102.744,102.744,102.744,102.744,102.744,102.744,102.744,102.744,102.734,102.734,102.734,109.981,109.981,109.981,109.981,109.981,109.929,109.929,109.929,109.929,109.929,109.929,109.929,109.929,109.93,109.93,109.93,109.93,109.93,109.93,109.93,109.93,109.914,109.914,109.914,109.837,109.837,109.837,109.837,109.837,109.943,109.943,109.943,109.943,109.943,109.943,109.943,109.943,109.94,109.94,109.94,105.481,105.481,105.481,105.481,105.481,105.464,105.464,105.464,105.575,105.575,105.575,105.575,105.575,105.566,105.566,105.566,105.566
2007-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.803,122.783,122.711,122.711,122.711,122.414,122.374,122.374,122.44,122.448,122.448,122.448,122.448,122.5,122.5,122.5,122.379,122.379,122.379,122.379,122.379,122.503,122.503,122.503,103.11,103.11,103.11,103.11,103.11,103.07,103.07,103.07,103.075,103.075,103.075,103.075,103.075,103.059,103.059,103.059,103.059,103.059,103.059,103.059,103.059,103.073,103.073,103.073,110.365,110.365,110.365,110.365,110.365,110.322,110.322,110.322,110.322,110.322,110.322,110.322,110.322,110.324,110.324,110.324,110.324,110.324,110.324,110.324,110.324,110.318,110.318,110.318,110.24,110.24,110.24,110.24,110.24,110.387,110.386,110.386,110.386,110.386,110.386,110.386,110.386,110.381,110.381,110.381,105.895,105.895,105.895,105.895,105.895,105.877,105.877,105.877,106.001,106.001,106.001,106.001,106.001,105.993,105.993,105.993,105.993
2007-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.545,122.535,122.608,122.231,122.258,122.258,122.336,122.347,122.347,122.347,122.347,122.043,122.043,122.043,121.92,121.92,121.92,121.92,121.92,122.002,122.002,122.002,102.699,102.699,102.699,102.699,102.699,102.736,102.736,102.736,102.741,102.741,102.741,102.741,102.741,102.706,102.706,102.706,102.706,102.706,102.706,102.706,102.706,102.746,102.746,102.746,110.027,110.027,110.027,110.027,110.027,109.992,109.992,109.992,109.992,109.992,109.992,109.992,109.992,109.992,109.992,109.992,109.992,109.992,109.992,109.992,109.992,109.98,109.98,109.98,109.908,109.908,109.908,109.908,109.908,109.991,109.99,109.99,109.99,109.99,109.99,109.99,109.99,109.981,109.981,109.981,105.509,105.509,105.509,105.509,105.509,105.528,105.528,105.528,105.626,105.626,105.626,105.626,105.626,105.627,105.627,105.627,105.627
2007-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.16,121.751,121.778,121.778,121.857,121.87,121.87,121.87,121.87,121.979,121.979,121.979,121.861,121.861,121.861,121.861,121.861,121.681,121.681,121.681,102.438,102.438,102.438,102.438,102.438,102.453,102.453,102.453,102.455,102.455,102.455,102.455,102.455,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.45,102.485,102.485,102.485,109.758,109.758,109.758,109.758,109.758,109.73,109.73,109.73,109.73,109.73,109.73,109.73,109.73,109.73,109.73,109.73,109.73,109.73,109.73,109.73,109.73,109.717,109.717,109.717,109.652,109.652,109.652,109.652,109.652,109.738,109.738,109.738,109.738,109.738,109.738,109.738,109.738,109.732,109.732,109.732,105.269,105.269,105.269,105.269,105.269,105.269,105.269,105.269,105.37,105.37,105.37,105.37,105.37,105.38,105.38,105.38,105.38
2008-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.241,121.215,121.356,121.356,121.356,121.356,121.356,121.465,121.465,121.465,121.356,121.356,121.356,121.356,121.356,121.318,121.318,121.318,102.13,102.13,102.13,102.13,102.13,102.135,102.135,102.135,102.135,102.135,102.135,102.135,102.135,102.179,102.179,102.179,102.179,102.179,102.179,102.179,102.179,102.187,102.187,102.187,109.438,109.438,109.438,109.438,109.438,109.406,109.406,109.406,109.406,109.406,109.406,109.406,109.406,109.406,109.406,109.406,109.406,109.406,109.406,109.406,109.406,109.399,109.399,109.399,109.344,109.344,109.344,109.344,109.344,109.379,109.379,109.379,109.379,109.379,109.379,109.379,109.379,109.379,109.379,109.379,104.936,104.936,104.936,104.936,104.936,104.948,104.948,104.948,105.057,105.057,105.057,105.057,105.057,105.044,105.044,105.044,105.044
2008-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.191,121.101,121.122,121.122,121.122,120.931,120.931,120.931,120.828,120.828,120.828,120.828,120.828,120.839,120.839,120.839,101.737,101.737,101.737,101.737,101.737,101.705,101.705,101.705,101.696,101.696,101.696,101.696,101.696,101.676,101.676,101.676,101.676,101.676,101.676,101.676,101.676,101.695,101.695,101.695,108.918,108.918,108.918,108.918,108.918,108.884,108.884,108.884,108.884,108.884,108.884,108.884,108.884,108.887,108.887,108.887,108.887,108.887,108.887,108.887,108.887,108.878,108.878,108.878,108.833,108.833,108.833,108.833,108.833,108.849,108.85,108.85,108.85,108.85,108.85,108.85,108.85,108.842,108.842,108.842,104.423,104.423,104.423,104.423,104.423,104.418,104.418,104.418,104.462,104.462,104.462,104.462,104.462,104.462,104.462,104.462,104.462
2008-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.299,120.168,120.086,119.719,119.719,119.719,119.621,119.621,119.621,119.621,119.621,119.293,119.293,119.293,100.456,100.456,100.456,100.456,100.456,100.544,100.544,100.544,100.523,100.523,100.523,100.523,100.523,100.527,100.527,100.527,100.527,100.527,100.527,100.527,100.527,100.601,100.601,100.601,107.754,107.754,107.754,107.754,107.754,107.717,107.717,107.717,107.717,107.717,107.717,107.717,107.717,107.719,107.719,107.719,107.719,107.719,107.719,107.719,107.719,107.704,107.704,107.704,107.669,107.669,107.669,107.669,107.669,107.682,107.683,107.683,107.683,107.683,107.683,107.683,107.683,107.658,107.658,107.658,103.289,103.289,103.289,103.289,103.289,103.282,103.282,103.282,103.271,103.271,103.271,103.271,103.271,103.257,103.257,103.257,103.257
2008-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.469,117.146,117.145,117.145,117.044,117.044,117.044,117.044,117.044,116.317,116.317,116.317,97.986,97.986,97.986,97.986,97.986,98.03,98.03,98.03,97.99,97.99,97.99,97.99,97.99,97.993,97.993,97.993,97.993,97.993,97.993,97.993,97.993,98.069,98.069,98.069,105.045,105.045,105.045,105.045,105.045,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.03,105.029,105.029,105.029,105.029,105.029,105.029,105.029,105.029,105.021,105.021,105.021,104.997,104.997,104.997,104.997,104.997,105.001,105.001,105.001,105.001,105.001,105.001,105.001,105.001,104.999,104.999,104.999,100.738,100.738,100.738,100.738,100.738,100.736,100.736,100.736,100.746,100.746,100.746,100.746,100.746,100.756,100.756,100.756,100.756
2009-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.43,114.41,114.304,114.304,114.304,114.304,114.304,113.414,113.414,113.414,95.577,95.577,95.577,95.577,95.577,95.526,95.526,95.526,95.458,95.458,95.458,95.458,95.458,95.47,95.47,95.47,95.468,95.468,95.468,95.468,95.468,95.467,95.467,95.467,102.264,102.264,102.264,102.264,102.264,102.257,102.257,102.257,102.257,102.257,102.257,102.257,102.257,102.257,102.257,102.257,102.257,102.257,102.257,102.257,102.257,102.263,102.263,102.263,102.25,102.25,102.25,102.25,102.25,102.246,102.247,102.247,102.247,102.247,102.247,102.247,102.247,102.264,102.264,102.264,98.113,98.113,98.113,98.113,98.113,98.14,98.14,98.14,98.147,98.147,98.147,98.147,98.147,98.136,98.136,98.136,98.136
2009-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.063,112.074,112.108,112.108,112.108,111.057,111.057,111.057,93.62,93.62,93.62,93.62,93.62,93.451,93.451,93.451,93.376,93.376,93.376,93.376,93.376,93.311,93.311,93.311,93.309,93.309,93.309,93.309,93.309,93.369,93.369,93.369,100.017,100.017,100.017,100.017,100.017,100.035,100.035,100.035,100.035,100.035,100.035,100.035,100.035,100.037,100.037,100.037,100.037,100.037,100.037,100.037,100.037,100.031,100.031,100.031,100.027,100.027,100.027,100.027,100.027,100.026,100.026,100.026,100.026,100.026,100.026,100.026,100.026,100.013,100.013,100.013,95.952,95.952,95.952,95.952,95.952,95.95,95.95,95.95,95.955,95.955,95.955,95.955,95.955,95.941,95.941,95.941,95.941
2009-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.683,110.726,110.775,109.567,109.567,109.567,92.381,92.381,92.381,92.381,92.381,92.315,92.315,92.315,92.233,92.233,92.233,92.233,92.233,92.201,92.201,92.201,92.199,92.199,92.199,92.199,92.199,92.256,92.256,92.256,98.818,98.818,98.818,98.818,98.818,98.821,98.821,98.821,98.821,98.821,98.821,98.821,98.821,98.821,98.821,98.821,98.821,98.821,98.821,98.821,98.821,98.819,98.819,98.819,98.824,98.824,98.824,98.824,98.824,98.84,98.84,98.84,98.84,98.84,98.84,98.84,98.84,98.836,98.836,98.836,94.822,94.822,94.822,94.822,94.822,94.846,94.846,94.846,94.863,94.863,94.863,94.863,94.863,94.866,94.866,94.866,94.866
2009-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.047,109.742,109.751,109.751,92.542,92.542,92.542,92.542,92.542,92.331,92.331,92.331,92.247,92.247,92.247,92.247,92.247,92.258,92.258,92.258,92.257,92.257,92.257,92.257,92.257,92.345,92.345,92.345,98.902,98.902,98.902,98.902,98.902,98.889,98.889,98.889,98.889,98.889,98.889,98.889,98.889,98.888,98.888,98.888,98.888,98.888,98.888,98.888,98.888,98.888,98.888,98.888,98.902,98.902,98.902,98.902,98.902,98.892,98.892,98.892,98.892,98.892,98.892,98.892,98.892,98.892,98.892,98.892,94.874,94.874,94.874,94.874,94.874,94.893,94.893,94.893,94.882,94.882,94.882,94.882,94.882,94.882,94.882,94.882,94.882
2010-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.974,110.065,92.799,92.799,92.799,92.799,92.799,92.426,92.426,92.426,92.358,92.358,92.358,92.358,92.358,92.392,92.392,92.392,92.393,92.393,92.393,92.393,92.393,92.399,92.399,92.399,98.946,98.946,98.946,98.946,98.946,98.903,98.903,98.903,98.891,98.891,98.891,98.891,98.891,98.918,98.918,98.918,98.918,98.918,98.918,98.918,98.918,98.917,98.917,98.917,98.94,98.94,98.94,98.94,98.94,98.937,98.938,98.938,98.938,98.938,98.938,98.938,98.938,98.918,98.918,98.918,94.907,94.907,94.907,94.907,94.907,94.887,94.887,94.887,94.854,94.854,94.854,94.854,94.854,94.852,94.852,94.852,94.852
2010-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.618,93.598,93.599,93.599,93.599,93.189,93.189,93.189,93.128,93.128,93.128,93.128,93.128,93.144,93.144,93.144,93.148,93.148,93.148,93.148,93.148,93.137,93.137,93.137,99.727,99.727,99.727,99.727,99.727,99.738,99.738,99.738,99.728,99.728,99.728,99.728,99.728,99.695,99.695,99.695,99.694,99.694,99.694,99.694,99.694,99.689,99.689,99.689,99.721,99.721,99.721,99.721,99.721,99.726,99.727,99.727,99.727,99.727,99.727,99.727,99.727,99.712,99.712,99.712,95.666,95.666,95.666,95.666,95.666,95.671,95.671,95.671,95.691,95.691,95.691,95.691,95.691,95.686,95.686,95.686,95.686
2010-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.851,93.926,93.92,93.518,93.518,93.518,93.463,93.463,93.463,93.463,93.463,93.539,93.539,93.539,93.542,93.542,93.542,93.542,93.542,93.562,93.562,93.562,100.178,100.178,100.178,100.178,100.178,100.175,100.175,100.175,100.176,100.176,100.176,100.176,100.176,100.195,100.195,100.195,100.194,100.194,100.194,100.194,100.194,100.189,100.189,100.189,100.229,100.229,100.229,100.229,100.229,100.241,100.242,100.242,100.242,100.242,100.242,100.242,100.242,100.24,100.24,100.24,96.167,96.167,96.167,96.167,96.167,96.192,96.192,96.192,96.217,96.217,96.217,96.217,96.217,96.226,96.226,96.226,96.226
2010-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.348,93.849,93.866,93.866,93.811,93.811,93.811,93.811,93.811,93.986,93.986,93.986,93.989,93.989,93.989,93.989,93.989,94.043,94.043,94.043,100.687,100.687,100.687,100.687,100.687,100.72,100.72,100.72,100.74,100.74,100.74,100.74,100.74,100.726,100.726,100.726,100.728,100.728,100.728,100.728,100.728,100.719,100.719,100.719,100.766,100.766,100.766,100.766,100.766,100.766,100.766,100.766,100.766,100.766,100.766,100.766,100.766,100.752,100.752,100.752,96.646,96.646,96.646,96.646,96.646,96.641,96.641,96.641,96.631,96.631,96.631,96.631,96.631,96.635,96.635,96.635,96.635
2011-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.201,94.195,94.15,94.15,94.15,94.15,94.15,94.426,94.426,94.426,94.427,94.427,94.427,94.427,94.427,94.312,94.312,94.312,100.976,100.976,100.976,100.976,100.976,100.89,100.89,100.89,100.933,100.933,100.933,100.933,100.933,100.945,100.945,100.945,100.952,100.952,100.952,100.952,100.952,100.939,100.939,100.939,100.994,100.994,100.994,100.994,100.994,100.981,100.98,100.98,100.98,100.98,100.98,100.98,100.98,100.971,100.971,100.971,96.839,96.839,96.839,96.839,96.839,96.826,96.826,96.826,96.792,96.792,96.792,96.792,96.792,96.788,96.788,96.788,96.788
2011-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.625,94.624,94.607,94.607,94.607,94.937,94.937,94.937,94.937,94.937,94.937,94.937,94.937,94.962,94.962,94.962,101.67,101.67,101.67,101.67,101.67,101.659,101.659,101.659,101.718,101.718,101.718,101.718,101.718,101.671,101.671,101.671,101.676,101.676,101.676,101.676,101.676,101.713,101.713,101.713,101.775,101.775,101.775,101.775,101.775,101.75,101.749,101.749,101.749,101.749,101.749,101.749,101.749,101.744,101.744,101.744,97.571,97.571,97.571,97.571,97.571,97.573,97.573,97.573,97.602,97.602,97.602,97.602,97.602,97.601,97.601,97.601,97.601
2011-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.758,94.802,94.827,95.178,95.178,95.178,95.178,95.178,95.178,95.178,95.178,95.369,95.369,95.369,102.108,102.108,102.108,102.108,102.108,102.162,102.162,102.162,102.227,102.227,102.227,102.227,102.227,102.178,102.178,102.178,102.177,102.177,102.177,102.177,102.177,102.188,102.188,102.188,102.263,102.263,102.263,102.263,102.263,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.22,102.211,102.211,102.211,98.02,98.02,98.02,98.02,98.02,97.992,97.992,97.992,97.977,97.977,97.977,97.977,97.977,97.975,97.975,97.975,97.975
2011-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.509,95.817,95.753,95.753,95.752,95.752,95.752,95.752,95.752,96.054,96.054,96.054,102.841,102.841,102.841,102.841,102.841,102.819,102.819,102.819,102.882,102.882,102.882,102.882,102.882,102.876,102.876,102.876,102.865,102.865,102.865,102.865,102.865,102.853,102.853,102.853,102.939,102.939,102.939,102.939,102.939,102.959,102.959,102.959,102.959,102.959,102.959,102.959,102.959,102.957,102.957,102.957,98.743,98.743,98.743,98.743,98.743,98.737,98.737,98.737,98.728,98.728,98.728,98.728,98.728,98.739,98.739,98.739,98.739
2012-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.517,96.539,96.517,96.517,96.517,96.517,96.517,96.859,96.859,96.859,103.705,103.705,103.705,103.705,103.705,103.637,103.637,103.637,103.683,103.683,103.683,103.683,103.683,103.712,103.712,103.712,103.687,103.687,103.687,103.687,103.687,103.656,103.656,103.656,103.758,103.758,103.758,103.758,103.758,103.8,103.8,103.8,103.802,103.802,103.802,103.802,103.802,103.788,103.788,103.788,99.556,99.556,99.556,99.556,99.556,99.532,99.531,99.531,99.541,99.541,99.541,99.541,99.541,99.534,99.534,99.534,99.534
2012-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.623,96.548,96.574,96.574,96.574,96.945,96.945,96.945,103.804,103.804,103.804,103.804,103.804,103.766,103.766,103.766,103.801,103.801,103.801,103.801,103.801,103.782,103.782,103.782,103.749,103.749,103.749,103.749,103.749,103.756,103.756,103.756,103.866,103.866,103.866,103.866,103.866,103.901,103.901,103.901,103.902,103.902,103.902,103.902,103.902,103.899,103.899,103.899,99.677,99.677,99.677,99.677,99.677,99.667,99.667,99.667,99.667,99.667,99.667,99.667,99.667,99.676,99.676,99.676,99.676
2012-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.884,96.877,96.926,97.325,97.325,97.325,104.216,104.216,104.216,104.216,104.216,104.276,104.276,104.276,104.305,104.305,104.305,104.305,104.305,104.261,104.261,104.261,104.225,104.225,104.225,104.225,104.225,104.248,104.248,104.248,104.358,104.358,104.358,104.358,104.358,104.349,104.349,104.349,104.348,104.348,104.348,104.348,104.348,104.368,104.368,104.368,100.137,100.137,100.137,100.137,100.137,100.142,100.142,100.142,100.138,100.138,100.138,100.138,100.138,100.134,100.134,100.134,100.134
2012-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.447,97.917,97.914,97.914,104.845,104.845,104.845,104.845,104.845,104.842,104.842,104.842,104.871,104.871,104.871,104.871,104.871,104.89,104.89,104.89,104.857,104.857,104.857,104.857,104.857,104.833,104.833,104.833,104.931,104.931,104.931,104.931,104.931,104.87,104.87,104.87,104.868,104.868,104.868,104.868,104.868,104.866,104.866,104.866,100.626,100.626,100.626,100.626,100.626,100.655,100.655,100.655,100.65,100.65,100.65,100.65,100.65,100.652,100.652,100.652,100.652
2013-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.342,98.305,105.233,105.233,105.233,105.233,105.233,105.255,105.255,105.255,105.281,105.281,105.281,105.281,105.281,105.348,105.348,105.348,105.328,105.328,105.328,105.328,105.328,105.257,105.257,105.257,105.341,105.341,105.341,105.341,105.341,105.382,105.381,105.381,105.375,105.375,105.375,105.375,105.375,105.356,105.357,105.357,101.103,101.103,101.103,101.103,101.103,101.08,101.08,101.08,101.094,101.094,101.094,101.094,101.094,101.076,101.076,101.076,101.075
2013-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.683,105.597,105.609,105.609,105.609,105.641,105.641,105.641,105.665,105.665,105.665,105.665,105.665,105.626,105.626,105.626,105.611,105.611,105.611,105.611,105.611,105.62,105.62,105.62,105.691,105.691,105.691,105.691,105.691,105.721,105.72,105.72,105.714,105.714,105.714,105.714,105.714,105.681,105.682,105.682,101.42,101.42,101.42,101.42,101.42,101.425,101.425,101.425,101.451,101.451,101.451,101.451,101.451,101.443,101.443,101.443,101.443
2013-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.062,106.053,106.065,106.141,106.141,106.141,106.167,106.167,106.167,106.167,106.167,106.179,106.179,106.179,106.163,106.163,106.163,106.163,106.163,106.162,106.162,106.162,106.227,106.227,106.227,106.227,106.227,106.276,106.276,106.276,106.276,106.276,106.276,106.276,106.276,106.247,106.247,106.247,101.961,101.961,101.961,101.961,101.961,101.95,101.95,101.95,101.956,101.956,101.956,101.956,101.956,101.966,101.966,101.966,101.966
2013-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.507,106.572,106.512,106.512,106.54,106.54,106.54,106.54,106.54,106.616,106.616,106.616,106.599,106.599,106.599,106.599,106.599,106.548,106.548,106.548,106.605,106.605,106.605,106.605,106.605,106.564,106.563,106.563,106.575,106.575,106.575,106.575,106.575,106.617,106.617,106.617,102.311,102.311,102.311,102.311,102.311,102.335,102.335,102.335,102.324,102.324,102.324,102.324,102.324,102.332,102.332,102.332,102.332
2014-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.049,107.085,107.105,107.105,107.105,107.105,107.105,107.245,107.245,107.245,107.219,107.219,107.219,107.219,107.219,107.066,107.066,107.066,107.128,107.128,107.128,107.128,107.128,107.096,107.097,107.097,107.123,107.123,107.123,107.123,107.123,107.116,107.115,107.115,102.777,102.777,102.777,102.777,102.777,102.819,102.819,102.819,102.827,102.827,102.827,102.827,102.827,102.866,102.866,102.866,102.868
2014-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.816,107.801,107.779,107.779,107.779,107.914,107.914,107.914,107.882,107.882,107.882,107.882,107.882,107.854,107.854,107.854,107.917,107.917,107.917,107.917,107.917,107.98,107.981,107.981,108.02,108.02,108.02,108.02,108.02,107.971,107.97,107.97,103.589,103.589,103.589,103.589,103.589,103.573,103.574,103.574,103.57,103.57,103.57,103.57,103.57,103.568,103.568,103.568,103.57
2014-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.405,108.441,108.456,108.545,108.545,108.545,108.507,108.507,108.507,108.507,108.507,108.465,108.465,108.465,108.53,108.53,108.53,108.53,108.53,108.599,108.6,108.6,108.652,108.652,108.652,108.652,108.652,108.652,108.652,108.652,104.235,104.235,104.235,104.235,104.235,104.235,104.235,104.235,104.257,104.257,104.257,104.257,104.257,104.212,104.212,104.212,104.212
