observation_date,DSERRD3Q086SBEA_20130228,DSERRD3Q086SBEA_20130328,DSERRD3Q086SBEA_20130426,DSERRD3Q086SBEA_20130530,DSERRD3Q086SBEA_20130626,DSERRD3Q086SBEA_20130731,DSERRD3Q086SBEA_20140110,DSERRD3Q086SBEA_20140130,DSERRD3Q086SBEA_20140228,DSERRD3Q086SBEA_20140327,DSERRD3Q086SBEA_20140430,DSERRD3Q086SBEA_20140529,DSERRD3Q086SBEA_20140625,DSERRD3Q086SBEA_20140730,DSERRD3Q086SBEA_20140828,DSERRD3Q086SBEA_20140926,DSERRD3Q086SBEA_20141030,DSERRD3Q086SBEA_20141125,DSERRD3Q086SBEA_20141223,DSERRD3Q086SBEA_20150130,DSERRD3Q086SBEA_20150227,DSERRD3Q086SBEA_20150327,DSERRD3Q086SBEA_20150429,DSERRD3Q086SBEA_20150529,DSERRD3Q086SBEA_20150624,DSERRD3Q086SBEA_20150730,DSERRD3Q086SBEA_20150827,DSERRD3Q086SBEA_20150925,DSERRD3Q086SBEA_20151029,DSERRD3Q086SBEA_20151124,DSERRD3Q086SBEA_20151222,DSERRD3Q086SBEA_20160129,DSERRD3Q086SBEA_20160226,DSERRD3Q086SBEA_20160325,DSERRD3Q086SBEA_20160428,DSERRD3Q086SBEA_20160527,DSERRD3Q086SBEA_20160628,DSERRD3Q086SBEA_20160729,DSERRD3Q086SBEA_20160826,DSERRD3Q086SBEA_20160929,DSERRD3Q086SBEA_20161028,DSERRD3Q086SBEA_20161129,DSERRD3Q086SBEA_20161222,DSERRD3Q086SBEA_20170127,DSERRD3Q086SBEA_20170228,DSERRD3Q086SBEA_20170330,DSERRD3Q086SBEA_20170428,DSERRD3Q086SBEA_20170526,DSERRD3Q086SBEA_20170629,DSERRD3Q086SBEA_20170728,DSERRD3Q086SBEA_20170830,DSERRD3Q086SBEA_20170928,DSERRD3Q086SBEA_20171027,DSERRD3Q086SBEA_20171129,DSERRD3Q086SBEA_20171221,DSERRD3Q086SBEA_20180126,DSERRD3Q086SBEA_20180228,DSERRD3Q086SBEA_20180328,DSERRD3Q086SBEA_20180427,DSERRD3Q086SBEA_20180530,DSERRD3Q086SBEA_20180628,DSERRD3Q086SBEA_20180727,DSERRD3Q086SBEA_20180829,DSERRD3Q086SBEA_20180927,DSERRD3Q086SBEA_20181026,DSERRD3Q086SBEA_20181128,DSERRD3Q086SBEA_20181221,DSERRD3Q086SBEA_20190228,DSERRD3Q086SBEA_20190328,DSERRD3Q086SBEA_20190426,DSERRD3Q086SBEA_20190530,DSERRD3Q086SBEA_20190627,DSERRD3Q086SBEA_20190726,DSERRD3Q086SBEA_20190829,DSERRD3Q086SBEA_20190926,DSERRD3Q086SBEA_20191030,DSERRD3Q086SBEA_20191127,DSERRD3Q086SBEA_20191220,DSERRD3Q086SBEA_20200130,DSERRD3Q086SBEA_20200227,DSERRD3Q086SBEA_20200326,DSERRD3Q086SBEA_20200429,DSERRD3Q086SBEA_20200528,DSERRD3Q086SBEA_20200625,DSERRD3Q086SBEA_20200730,DSERRD3Q086SBEA_20200827,DSERRD3Q086SBEA_20200930,DSERRD3Q086SBEA_20201029
1985-07-01,51.186,51.186,51.186,51.186,51.186,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,47.909,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888,44.888
1985-10-01,51.658,51.658,51.658,51.658,51.658,48.264,48.264,48.264,48.264,48.264,48.264,48.264,48.264,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,48.265,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231,45.231
1986-01-01,52.42,52.42,52.42,52.42,52.42,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,48.971,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892,45.892
1986-04-01,53.009,53.009,53.009,53.009,53.009,49.366,49.366,49.366,49.366,49.366,49.366,49.366,49.366,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,49.367,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277,46.277
1986-07-01,53.504,53.504,53.504,53.504,53.504,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,49.635,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542,46.542
1986-10-01,54.042,54.042,54.042,54.042,54.042,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,50.021,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909,46.909
1987-01-01,54.606,54.606,54.606,54.606,54.606,50.324,50.324,50.324,50.324,50.324,50.324,50.324,50.324,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,50.325,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091,47.091
1987-04-01,55.048,55.048,55.048,55.048,55.048,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.79,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,50.791,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534,47.534
1987-07-01,55.679,55.679,55.679,55.679,55.679,51.292,51.292,51.292,51.292,51.292,51.292,51.292,51.292,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,51.293,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009,48.009
1987-10-01,56.279,56.279,56.279,56.279,56.279,51.856,51.856,51.856,51.856,51.856,51.856,51.856,51.856,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,51.857,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527,48.527
1988-01-01,57.028,57.028,57.028,57.028,57.028,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.48,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,52.481,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123,49.123
1988-04-01,57.748,57.748,57.748,57.748,57.748,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,53.151,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752,49.752
1988-07-01,58.511,58.511,58.511,58.511,58.511,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.85,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,53.851,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407,50.407
1988-10-01,59.166,59.166,59.166,59.166,59.166,54.484,54.484,54.484,54.484,54.484,54.484,54.484,54.484,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,54.485,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01,51.01
1989-01-01,59.935,59.935,59.935,59.935,59.935,55.117,55.117,55.117,55.117,55.117,55.117,55.117,55.117,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,55.118,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627,51.627
1989-04-01,60.563,60.563,60.563,60.563,60.563,55.704,55.704,55.704,55.704,55.704,55.704,55.704,55.704,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,55.705,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191,52.191
1989-07-01,61.103,61.103,61.103,61.103,61.103,56.223,56.223,56.223,56.223,56.223,56.223,56.223,56.223,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,56.224,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696,52.696
1989-10-01,61.738,61.738,61.738,61.738,61.738,56.796,56.796,56.796,56.796,56.796,56.796,56.796,56.796,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,56.797,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239,53.239
1990-01-01,62.541,62.541,62.541,62.541,62.541,57.452,57.452,57.452,57.452,57.452,57.452,57.452,57.452,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,57.453,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874,53.874
1990-04-01,63.498,63.498,63.498,63.498,63.498,58.161,58.161,58.161,58.161,58.161,58.161,58.161,58.161,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,58.162,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548,54.548
1990-07-01,64.254,64.254,64.254,64.254,64.254,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,58.834,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192,55.192
